doc_id,business_id,business_name,text,original_text,source,tags
rev_757_7,50058218,Unknown,the bun had marks on it that literally looked like black tire tracks running across the length of the bun,"), the bun had marks on it that literally looked like black tire tracks running across the length of the bun",review,contamination
rev_758_3,50134689,Unknown,stopped in there 1st time ever to get a peppermint mocha coffee hot coffee not meant to be cold,"Stopped in there, 1st time ever, to get a peppermint mocha coffee (hot), coffee not meant to be cold",review,temperature
rev_758_9,50134689,Unknown,service here horriblerecommendation do not go herepeppermint mocha coffee hot absolutely vile ghastly disgusting,"Service here: HorribleRecommendation: Do not go herePeppermint Mocha Coffee (hot): Absolutely vile, ghastly, disgusting",review,temperature
rev_761_8,50089419,Unknown,obviously those people had been waiting so long and were so frustrated that they left and didnt care about the dollar they threw down for the cones,Obviously those people had been waiting so long and were so frustrated that they left and didn't care about the dollar they threw down for the cones,review,pests
rev_766_10,50079594,Unknown,尉i had to wait and wait for a soda  so long that my fries were now cold they have a self serve soda in the lobby but because of all the homeless and crazy kids no longer use it so it takes longer to get sodas with their one working behind the counter machine,尉I had to wait and wait for a soda - so long that my fries were now cold (they have a self serve soda in the lobby but because of all the homeless and crazy kids no longer use it so it takes longer to get sodas (with their one working behind the counter machine)),review,temperature
rev_767_9,50125433,Unknown,moreover cmon an ice cream cone for fifty cents on hot chicago day,"Moreover, c'mon, an ice cream cone for fifty cents on hot Chicago day",review,temperature
rev_769_0,50090083,Unknown,recommend driving through and rather quickly at the risk of being assaulted or mobbed or groped or harassed,Recommend driving through and rather quickly at the risk of being assaulted or mobbed or groped or harassed,review,pests
rev_770_11,50105969,Unknown,the minutes started flying by and the line still wasnt moving,The minutes started flying by and the line still wasn't moving,review,pests
rev_770_12,50105969,Unknown,what happened to that proud tradition of corporate efficiency to deliver the customer what they wanted when they wanted with the highest degree of professionalism and courtesy,What happened to that proud tradition of corporate efficiency to deliver the customer what they wanted when they wanted with the highest degree of professionalism and courtesy,review,"pests,temperature"
rev_770_19,50105969,Unknown,i yelled in frustration about the utter lack of disregard the staff had much to the amusement of the other patrons who were all either waiting for their order or waiting to order who all were in the same boat,I yelled in frustration about the utter lack of disregard the staff had much to the amusement of the other patrons who were all either waiting for their order or waiting to order who all were in the same boat,review,pests
rev_770_22,50105969,Unknown,long gone are the good old days of the quick food restaurant this mcdonalds no longer adheres to any sense of time or service and has degenerated into the ultimate display of incompetency,"Long gone are the good old days of the quick food restaurant, this McDonald's no longer adheres to any sense of time or service and has degenerated into the ultimate display of incompetency",review,pests
rev_771_0,40856837,Unknown,this mcdonalds has a gentle balance between efficient service and psychotic episodes,This McDonalds has a gentle balance between efficient service and psychotic episodes,review,temperature
rev_773_4,50172478,Unknown,尉to be honest i am stumped as to how this place continues to operate,"尉To be honest, I am stumped as to how this place continues to operate",review,pests
rev_774_1,50059733,Unknown,actually there are two reasons for that  one for the moniker sweet tea roach mcdonalds,"""Actually, there are two reasons for that & one for the moniker ""Sweet Tea Roach McDonald's",review,pests
rev_777_0,41543885,Unknown,this place handsdown wins an award for efficiency,This place hands-down wins an award for efficiency,review,contamination
rev_780_7,50070118,Unknown,the shock on my face washed over her like she was a piece of smooth sea glass,The shock on my face washed over her like she was a piece of smooth sea glass,review,contamination
rev_782_11,50116479,Unknown,food 25 didnt think id have to rate my food until i came home and found that my fries were cold and stale as well as my nuggets,"Food: 2/5- didn't think I'd have to rate my food, until I came home and found that my fries were cold and stale as well as my nuggets",review,"pests,temperature"
rev_783_1,50042695,Unknown,this place is always clean and they have a great staff,This place is always clean and they have a great staff,review,contamination
rev_787_2,50175198,Unknown,they demod the building and rebuilt it from scratch,They demo'd the building and rebuilt it from scratch,review,pests
rev_787_5,50175198,Unknown,it looks clean and fresh the staff is friendly,"It looks clean and fresh, the staff is friendly",review,contamination
rev_789_5,50125714,Unknown,service was very friendly food was as expected from a mcdonalds hot off the grill and mcdonalds fries are the best when hot,"Service was very Friendly, Food was as expected from a McDonald's, hot off the grill and McDonald's fries are the best when hot",review,temperature
rev_792_5,50019273,Unknown,the bathroom doors are locked and require an attendant to unlock them which suggests to me few people have washed their hands before eating,"The bathroom doors are locked and require an attendant to unlock them, which suggests to me few people have washed their hands before eating",review,contamination
rev_793_4,50150833,Unknown,but before i could stand up and head on over to the counter i was approached by i believe the manager who didnt start off by saying welcome to mcdonalds,"But before I could stand up and head on over to the counter I was approached by I believe the manager who didn't start off by saying ""Welcome to McDonalds",review,pests
rev_793_8,50150833,Unknown,i told them i am a customer and in fact 尉was just there hours earlier for breakfast and before i could say that i am going to order they tapped on the wall as if to say you gotta go and walked away after giving me the third degree and truly made me feel unwelcomed,"I told them I AM a customer, and in fact 尉was just there hours earlier for breakfast and before I could say that I AM going to order they tapped on the wall as if to say ""you gotta go"" and walked away after giving me the third degree and truly made me feel unwelcomed",review,temperature
rev_793_16,50150833,Unknown,burger king may be further away but id rather go there and not be insulted,"Burger King may be further away, but I'd rather go there and not be insulted",review,pests
rev_797_7,50001256,Unknown,dont waste your property cash time nor curiosity to even look at this place because its filthy on the inside the floors of overlooked dirt and grime door handles with more grease than gears in a sewing machine the food always arrives after your next birthday it seems to get when prepared and i dont think anyone has looked up at me once to offer me a sense of being heard and understood,"Don't waste your property, cash, time, nor curiosity to even look at this place, because it's filthy on the inside: the floors of overlooked dirt and grime, door handles with more grease than gears in a sewing machine, the food always arrives after your next birthday (it seems) to get when ""prepared,"" and I don't think anyone has looked up at me once to offer me a sense of being heard and understood",review,contamination
rev_797_8,50001256,Unknown,when the staff rings up your receipt they do nothing but look on in fatigue at their own reflections and observe a strange sense of love from cold comforts in the scratched up stainedless steel counter tops,"When the staff rings up your receipt, they do nothing but look on in fatigue at their own reflections, and observe a strange sense of love, from cold comforts in the scratched up, ""stained-less"" steel counter tops",review,"pests,temperature"
rev_797_13,50001256,Unknown,take our word for it please if you are even an ounce above organ failure from lack of food attempt survival elsewhere to increase your chances of disappointment discovered as much more potentially pleasurable than those found at this location,"Take our word for it, please: if you are even an ounce above organ failure from lack of food, attempt survival elsewhere to increase your chances of disappointment discovered as much more potentially pleasurable than those found at this location",review,temperature
rev_799_2,40371718,Unknown,尉although the place is reasonably clean and they generally get your order right the length of time it takes for this to happen is genuinely baffling,"尉Although the place is reasonably clean and they generally get your order right, the length of time it takes for this to happen is genuinely baffling",review,contamination
rev_800_1,50143553,Unknown,尉this place is actually pretty busy and is quite nice and clean on the inside,"尉This place is actually pretty busy, and is quite nice and clean on the inside",review,contamination
rev_802_4,50113104,Unknown,everytime i go there they give me 2 or 3 napkins at the most  and never give me enuff straws for my drinks,"everytime i go there, they give me 2 or 3 napkins at the most , and never give me enuff straws for my drinks",review,contamination
rev_802_7,50113104,Unknown,even if i ask them for straws they are always a drink short,"even if i ask them for straws, they are always a drink short",review,contamination
rev_806_2,50045808,Unknown,ive gone there on three seperate occasions within the last three months and have not been able to access their wifi,I've gone there on three seperate occasions within the last three months and have not been able to access their wifi,review,pests
rev_806_3,50045808,Unknown,so if youre stopping in mainly for the use of their internet go to starbucks accross the street,"So if you're stopping in mainly for the use of their internet, go to Starbucks accross the street",review,contamination
rev_810_6,50123923,Unknown,clean bathrooms,Clean bathrooms,review,contamination
rev_811_2,50000271,Unknown,i got a beef patty in my mcdouble raw that is was stil gushing blood,I got a beef patty in my mcdouble raw that is was stil gushing blood,review,contamination
rev_814_2,50108363,Unknown,i spilled two hot coffees all over the floor and brandon r,"I spilled two hot coffees ALL over the floor, and Brandon R",review,temperature
rev_814_3,50108363,Unknown,cleaned it up and got us new coffees no charge n a jiff,cleaned it up and got us new coffees (no charge) n a jiff,review,contamination
rev_815_1,50147008,Unknown,the staff is friendly and i swear the night manager makes the best hot fresh fries that are perfectly salted,The staff is friendly and I swear the night manager makes the best hot fresh fries that are perfectly salted,review,temperature
rev_815_2,50147008,Unknown,usually service is slower at late night for most places but here its quick and the food is hot,Usually service is slower at late night for most places but here it's quick and the food is hot,review,temperature
rev_815_3,50147008,Unknown,i think this is a great mcdonalds location as its late night quick hot food and an easy drive thru,"I think this is a great McDonald's location as it's late night, quick HOT food, and an easy drive thru",review,temperature
rev_820_2,50085463,Unknown,尉oh do i also have to tell you to make sure the food is hot and not appearing as though a 2 ton elephant had sat upon it,"尉Oh, do I also have to tell you to make sure the food is hot, and not appearing as though a 2 ton elephant had sat upon it",review,temperature
rev_823_6,50149671,Unknown,the summer before i brought my neice to play in the playhouse and it was hotter than heck in there when i asked for airconditioning they said its broken about a week and a half later it was still hot and still broken or so i was told,"The summer before I brought my neice to play in the playhouse and it was hotter than heck in there when I asked for airconditioning they said ""its broken"" about a week and a half later it was still hot and still broken or so I was told",review,temperature
rev_825_3,41299322,Unknown,i had just experience just recently with cold and old food and i even dared to return the sandwich and boy did i catch hell from the manager lady,"I had just experience just recently with cold and old food, and I even dared to return the sandwich, and boy did I catch hell from the Manager Lady",review,temperature
rev_827_8,50103900,Unknown,the one line at the one operating register is even longer,The one line at the one operating register is even longer,review,pests
rev_829_0,50106092,Unknown,i went to this mcdonalds for dinner and after i ordered my food and pulled up to the window they handed me a drink caddy with my drinks and two glasses in it that i didnt ask for,I went to this McDonald's for dinner and after I ordered my food and pulled up to the window they handed me a drink caddy with my drinks and two glasses in it that I didn't ask for,review,contamination
rev_829_8,50106092,Unknown,at this point i was very frustrated after being called a liar over a freaking cheese burger,At this point I was very frustrated after being called a liar over a freaking cheese burger,review,pests
rev_829_10,50106092,Unknown,only one of the burgers were made right when handing me the bag he waved the receipt in my face something i never received a copy of and told me it is right now because i have your receipt,(only one of the burgers were made right) when handing me the bag he waved the receipt in my face (something I never received a copy of) and told me it is right now because I have your receipt,review,contamination
rev_831_3,50057173,Unknown,1 accidentally drilling a hole through the first cup with the mcflurry machine and spilling all over your hands2 instead of throwing the first cup away put it in a second cup3 filling the cup only halfway4 making the mcflurry with a spoiled milk5 mms dissolving in the mcflurry somehowreminds me of why i havent been to a mcdonalds in a long time,"(1) Accidentally drilling a hole through the first cup with the McFlurry machine and spilling all over your hands(2) Instead of throwing the first cup away, put it in a second cup(3) Filling the cup only halfway(4) Making the McFlurry with a spoiled milk(5) M&M's dissolving in the McFlurry somehowReminds me of why I haven't been to a McDonald's in a long time",review,contamination
rev_836_2,50045788,Unknown,尉i would rather drive to pilsen or south loop to another mcdonalds than to set foot in here again,"尉I would rather drive to Pilsen or South Loop to another McDonalds, than to set foot in here again",review,pests
rev_836_4,50045788,Unknown,be careful and grab your kids hands while crossing the lot,be careful and grab your kids hands while crossing the lot,review,contamination
rev_838_1,50152131,Unknown,filthy dirty i dont know how corporate lets this place stay open,"filthy dirty, I don't know how corporate let's this place stay open",review,pests
rev_840_1,50043772,Unknown,back in the day the cheapest place to get a burger and fries was maxwells on 31st,"Back in the day, the cheapest place to get a burger and fries was Maxwell's on 31st",review,pests
rev_840_16,50043772,Unknown,i come here a couple times a month for ice coffee hot coffee and a sandwich or two,"I come here a couple times a month for ice coffee, hot coffee and a sandwich or two",review,temperature
rev_840_17,50043772,Unknown,the location is convenient to grab a quick bite pick up my dry cleaning or pick up a few small items from walgreens,"The location is convenient to grab a quick bite, pick up my dry cleaning, or pick up a few small items from Walgreens",review,contamination
rev_840_18,50043772,Unknown,the occurrence of panhandlers has increased since pacific garden missions moved to canal st and it has also died down since the new police station has been placed on 31st and halsted,The occurrence of pan-handlers has increased since Pacific Garden Missions moved to Canal St and it has also died down since the new police station has been placed on 31st and Halsted,review,contamination
rev_844_1,50088490,Unknown,lets begin the story of my worst dinner of my life at this sad little stop in a strip mall of no particular visual appeal under a bleak and cold chicago evening,Let's begin the story of my worst dinner of my life at this sad little stop in a strip mall of no particular visual appeal under a bleak and cold Chicago evening,review,temperature
rev_844_8,50088490,Unknown,at this point i made a snap substitution request no coke coffee instead  a hot beverage will make the grease go down smoother,"At this point I made a snap substitution request, no coke, coffee instead - a hot beverage will make the grease go down smoother",review,temperature
rev_844_10,50088490,Unknown,i took my tray and chose a seat by the front windows where parked cars would treat the diner with blinding light from their headlights but at least it was somewhat devoid of the cold glowing light emitting from the overhead florescent located in the rear of the restaurant,"I took my tray and chose a seat by the front windows where parked cars would treat the diner with blinding light from their headlights, but at least it was somewhat devoid of the cold glowing light emitting from the overhead florescent located in the rear of the restaurant",review,temperature
rev_844_12,50088490,Unknown,i tasted one of the fries to determine if they were worthy of ketchupfree consumption but alas no they were slightly cold with a texture that left an unpleasant lump in your throat,"I tasted one of the fries to determine if they were worthy of ketchup-free consumption, but alas no, they were slightly cold with a texture that left an unpleasant lump in your throat",review,temperature
rev_844_19,50088490,Unknown,the lukewarm temparture made it a bit difficult to choke them down,The luke-warm temparture made it a bit difficult to choke them down,review,temperature
rev_844_22,50088490,Unknown,lifting the top bun of any burger you can tell right away if there was any love in the preparation,"Lifting the top bun of any burger, you can tell right away if there was any love in the preparation",review,pests
rev_844_25,50088490,Unknown,i have tasted better coffee from a mechanical contraption in a corporate lunch room,I have tasted better coffee from a mechanical contraption in a corporate lunch room,review,pests
rev_845_3,50142617,Unknown,over half of the times ive been in here no matter how busy ive had my food handed to me in less than 2 minutes from paying for it,"Over half of the times I've been in here, no matter how busy, I've had my food handed to me in less than 2 minutes from paying for it",review,contamination
rev_848_3,41374469,Unknown,the last straw was today when i was in a hurry and got home only to see a wrong order,The last straw was today when I was in a hurry and got home only to see a wrong order,review,contamination
rev_849_1,41305786,Unknown,cold food incorrect orders after long wait times prices on their own menu not even being honored the list goes on and on,"Cold food, incorrect orders after long wait times, prices on their own menu not even being honored, the list goes on and on",review,temperature
rev_851_3,50101329,Unknown,now this mcdonalds is clean and although there is sometimes a language barrier when i go i still go back because the food is always fresh and hot,"Now, this McDonald's is clean and although there is sometimes a language barrier when I go I still go back because the food is always fresh and hot",review,"temperature,contamination"
rev_853_2,41453957,Unknown,this mcdonalds is directly across the street from my apartment,This McDonald's is directly across the street from my apartment,review,contamination
rev_853_11,41453957,Unknown,attempting to cross north ave,Attempting to cross North Ave,review,"temperature,contamination"
rev_853_12,41453957,Unknown,at my intersection is really a situation where you are taking your life into your hands,at my intersection is really a situation where you are taking your life into your hands,review,contamination
rev_853_16,41453957,Unknown,except not with a pixellated frog but rather with your own skin and organs,"Except not with a pixellated frog, but rather with your own skin and organs",review,pests
rev_853_21,41453957,Unknown,mentally handicapped,mentally handicapped,review,contamination
rev_853_22,41453957,Unknown,hey i appreciate their sense of social responsibility to hire the old and degenerate,"Hey, I appreciate their sense of social responsibility to hire the old and degenerate",review,pests
rev_855_3,50110045,Unknown,my problem with the new one is that its parking lot configuration and ease of ingressegress is even more stupid than the old one if thats possible,"My problem with the new one is that its parking lot configuration and ease of ingress/egress is even more stupid than the old one, if that's possible",review,pests
rev_855_24,50110045,Unknown,尉i felt like rat in a ghettomaze only with a soontobecold egg mcmuffin,"尉I felt like rat in a ghetto-maze, only with a soon-to-be-cold Egg McMuffin",review,"pests,temperature"
rev_860_0,50102945,Unknown,when im overly busy convenience will often nudge itself up to be one of the weightier considerations when trying to manage dinner when i dont have time to make dinner,"When I'm overly busy, convenience will often nudge itself up to be one of the weightier considerations when trying to manage dinner (when I don't have time to make dinner)",review,pests
rev_860_2,50102945,Unknown,from here on out im going to smack convenience across the face if it encourages me to go to this mcdonalds,"From here on out, I'm going to smack convenience across the face if it encourages me to go to this McDonald's",review,contamination
rev_861_6,50059733,Unknown,尉id rather the place be run by cold fascists and get my order right,尉I'd rather the place be run by cold fascists and get my order right,review,"pests,temperature"
rev_862_0,50177433,Unknown,normally i wouldnt take the time to rate a mcdonalds as the product is relatively consistent across all locations,Normally I wouldn't take the time to rate a McDonald's as the product is relatively consistent across all locations,review,"pests,contamination"
rev_862_4,50177433,Unknown,every time i pull in to this place it seems quicker to head inside rather than sit in their slowly creeping drive through only to find out upon arriving home they failed to include an item in my order,Every time I pull in to this place it seems quicker to head inside rather than sit in their slowly creeping drive through only to find out upon arriving home they failed to include an item in my order,review,pests
rev_862_6,50177433,Unknown,cleanliness is marginal,Cleanliness is marginal,review,contamination
rev_863_1,41717500,Unknown,尉it was recently rennovated in the prairie style frank lloyd wright is a big attraction here in oak park and it resembles a lovely hotel lobby,尉It was recently rennovated in the Prairie Style (Frank Lloyd Wright is a big attraction here in Oak Park) and it resembles a lovely hotel lobby,review,temperature
rev_868_4,40582271,Unknown,尉i complained to oakbrook corporate headquarters and still after that had bad experiences here,尉I complained to OakBrook Corporate Headquarters and still after that had bad experiences here,review,pests
rev_870_2,50053053,Unknown,bathrooms were not clean and one was broken,Bathrooms were not clean and one was broken,review,contamination
rev_871_1,50154390,Unknown,尉i had a manager hand me change last night at the drive thru and she dropped some of my change,尉I had a manager hand me change last night at the drive thru and she dropped some of my change,review,contamination
rev_873_1,41504490,Unknown,they had apparently just cleaned the whole place which was odd because rather than a danger wet floor it sort of reminded me of a swamp as the floors and all of the surfaces were all equally moist,"They had apparently just cleaned the whole place, which was odd, because rather than a ""DANGER WET FLOOR,"" it sort of reminded me of a swamp, as the floors and all of the surfaces were all equally moist",review,"pests,contamination"
rev_873_2,41504490,Unknown,not justwipeddown moist but rather cleaned and left very damp by someone who wasnt quite sure how to use a wipingmechanism,"Not ""just-wiped-down"" moist, but rather, ""cleaned and left very damp by someone who wasn't quite sure how to use a wiping-mechanism",review,"pests,contamination"
rev_875_1,50008750,Unknown,尉this time i remembered to take a photo literally looks like they threw my burger 尉at the wall,尉this time I remembered to take a photo literally looks like they threw my burger 尉at the wall,review,temperature
rev_879_1,50090305,Unknown,尉you get smart ass remarks when 尉u speak to the manager and corporate just apologizes and do not take any steps to improve this location,"尉You get smart ass remarks when 尉u speak to the manager, and corporate just apologizes and do not take any steps to improve this location",review,pests
rev_879_3,50090305,Unknown,尉employees are rude and act like they r hanging 尉on the street rather than working 尉at a job,尉Employees are rude and act like they r hanging 尉on the street rather than working 尉at a job,review,pests
rev_881_0,50094858,Unknown,it appears that someone at mcdonaldland corporate has taken to yelp to read reviews because the service here has gotten a little better than what ive posted before,"It appears that someone at McDonald-land corporate has taken to Yelp to read reviews, because the service here has gotten a little better than what I've posted before",review,pests
rev_887_1,50145185,Unknown,尉 it is too bad since it is only a couple of miles away from the corporate headquarters you would think they would be out to impress,尉 It is too bad since it is only a couple of miles away from the corporate headquarters you would think they would be out to impress,review,pests
rev_887_9,50145185,Unknown,尉meanwhile the manager is peroccupied with filling the refrigerator with apple slices rather than managing the storestaff,尉Meanwhile the manager is per-occupied with filling the refrigerator with apple slices rather than managing the store/staff,review,"pests,temperature"
rev_887_11,50145185,Unknown,尉i had to grab some napkins and wet them down to clean off the table we sat at,尉I had to grab some napkins and wet them down to clean off the table we sat at,review,contamination
rev_887_12,50145185,Unknown,尉 needless to say my daughter is a slow eater so we were there for at least a 12 hour and never saw anyone come and clean tables,尉 Needless to say my daughter is a slow eater so we were there for at least a 1/2 hour and never saw anyone come and clean tables,review,contamination
rev_887_14,50145185,Unknown,尉 the nuggets were cold the second we opened the bag,尉 The nuggets were cold the second we opened the bag,review,temperature
rev_887_15,50145185,Unknown,尉 the burger was cold and the bun was stale,尉 The burger was cold and the bun was stale,review,temperature
rev_887_16,50145185,Unknown,尉 the french fries were cold and looked like they were sitting around for awhile,尉 The french fries were cold and looked like they were sitting around for awhile,review,temperature
rev_887_19,50145185,Unknown,i should have learned my lesson the first time i went to this place and the nuggets were cold last time,I should have learned my lesson the first time I went to this place and the nuggets were cold last time,review,temperature
rev_889_2,50070839,Unknown,inaccurate orders is a normal,Inaccurate orders is a normal,review,pests
rev_893_8,50133175,Unknown,the lady at the 2nd window handed me a drink and said you just had a diet right,"The lady at the 2nd window handed me a drink and said ""You just had a diet, right",review,contamination
rev_893_11,50133175,Unknown,she hands me a bag of food and a diet coke,She hands me a bag of food and a diet coke,review,contamination
rev_893_15,50133175,Unknown,she handed me a drink with no ice,She handed me a drink with no ice,review,contamination
rev_893_17,50133175,Unknown,i knew it was going to be diet i stabbed the straw in it and found diet,"I knew it was going to be diet, I stabbed the straw in it and found diet",review,contamination
rev_895_2,50150523,Unknown,staff was smiling even though it was the crack of dawn and the food was hot and the order correct,Staff was smiling even though it was the crack of dawn and the food was hot and the order correct,review,temperature
rev_896_13,50077419,Unknown,bt rge way ny salad was good as was my wifes fish sandwich  fries were a bit on the cold side but passable,"Bt rge way ny salad was good as was my wife's fish sandwich , fries were a bit on the cold side but passable",review,temperature
rev_897_1,40394110,Unknown,sunday mornings  check your bags for straws and napkins,Sunday mornings - check your bags for straws and napkins,review,contamination
rev_902_1,50006002,Unknown,i have generally had a good experience coming to breakfast here  the food is usually fresh and hot and the service prompt,I have generally had a good experience coming to breakfast here - the food is usually fresh and hot and the service prompt,review,temperature
rev_903_0,40606656,Unknown,i had a 1 chicken sandwich here two separate times and both times it smelled like stale carpet,"I had a $1 chicken sandwich here two separate times, and both times it smelled like stale carpet",review,pests
rev_905_3,50092765,Unknown,尉ive been to this particular drive through for breakfast on a handful of occassions,尉I've been to this particular drive through for breakfast on a handful of occassions,review,contamination
rev_914_7,41064439,Unknown,i order a latte and it was horrible cold and too much sugary syrup,"I order a latte and it was horrible, cold, and too much sugary syrup",review,temperature
rev_914_8,41064439,Unknown,i would rate 0 but thats not possible,I would rate 0 but thats not possible,review,pests
rev_915_3,50040867,Unknown,manager came forward grabbed the receipt out my hand crumpled it up and handed me my food,"Manager came forward, grabbed the receipt out my hand, crumpled it up and handed me my food",review,contamination
rev_915_5,50040867,Unknown,corporate will be called,Corporate will be called,review,pests
rev_919_3,50085734,Unknown,staff 0food 1cleanliness 0service 0overall 0,Staff: 0Food: 1Cleanliness: 0Service: 0Overall: 0,review,contamination
rev_923_5,50009132,Unknown,the biggest bonus for eating here in my opinion was the terribly unfriendly service and awkward negligence from the point of sale clerk that was very bothered by the simple request i made to have her hand my sausage burrito to the kitchen personnel for it to be microwaved to a safe temperature,"The biggest bonus for eating here, in my opinion, was the terribly unfriendly service and awkward negligence from the point of sale clerk that was very bothered by the simple request I made to have her hand my sausage burrito to the kitchen personnel for it to be microwaved to a safe temperature",review,"pests,temperature,contamination"
rev_923_6,50009132,Unknown,i will have to however give this amazing place a one star rating because i was listening to my headphones when i first walked in and that song came on my pandora that ive never been too fond of,"I will have to, however, give this AMAZING place a one star rating because I was listening to my headphones when I first walked in and that song came on my pandora that I've never been too fond of",review,pests
rev_923_12,50009132,Unknown,if however youre feeling daring give em a shot,"If, however, you're feeling daring, give em a shot",review,temperature
rev_923_14,50009132,Unknown,i wont ever be back but thats only because i have no taste in music nor am i hip to how the serviceor in this case lack thereof industry operates,"I won't ever be back but that's only because I have no taste in music, nor am I hip to how the service(or in this case, lack thereof) industry operates",review,pests
rev_924_2,50154549,Unknown,if you frequent this location you are assured to be greeted by a rude disinterested and barely literate individual who will deliver you an incomplete or incorrect order,"If you frequent this location you are assured to be greeted by a rude, disinterested and barely literate individual who will deliver you an incomplete or incorrect order",review,pests
rev_925_5,50175888,Unknown,the biggest bonus for eating here in my opinion was the terribly unfriendly service and awkward negligence from the point of sale clerk that was very bothered by the simple request i made to have her hand my sausage burrito to the kitchen personnel for it to be microwaved to a safe temperature,"The biggest bonus for eating here, in my opinion, was the terribly unfriendly service and awkward negligence from the point of sale clerk that was very bothered by the simple request I made to have her hand my sausage burrito to the kitchen personnel for it to be microwaved to a safe temperature",review,"pests,temperature,contamination"
rev_925_6,50175888,Unknown,i will have to however give this amazing place a one star rating because i was listening to my headphones when i first walked in and that song came on my pandora that ive never been too fond of,"I will have to, however, give this AMAZING place a one star rating because I was listening to my headphones when I first walked in and that song came on my pandora that I've never been too fond of",review,pests
rev_925_12,50175888,Unknown,if however youre feeling daring give em a shot,"If, however, you're feeling daring, give em a shot",review,temperature
rev_925_14,50175888,Unknown,i wont ever be back but thats only because i have no taste in music nor am i hip to how the serviceor in this case lack thereof industry operates,"I won't ever be back but that's only because I have no taste in music, nor am I hip to how the service(or in this case, lack thereof) industry operates",review,pests
rev_927_2,50126243,Unknown,nothing was good  right from the phony looking decorations and fake plants to the managers attitude,Nothing was good - right from the phony looking decorations and fake plants to the managers attitude,review,pests
rev_927_9,50126243,Unknown,the place was not clean  the service was p poor and i would never return to this location,The place was not clean - the service was P@## Poor and I would NEVER return to this location,review,contamination
rev_927_10,50126243,Unknown,the food was not hot not packaged correctly and though they were not busy they certainly were flustered and unsure of themselves,"The food was not hot, not packaged correctly and though they were not busy they certainly were flustered and unsure of themselves",review,temperature
rev_929_2,50061233,Unknown,if you frequent this location you are assured to be greeted by a rude disinterested and barely literate individual who will deliver you an incomplete or incorrect order,"If you frequent this location you are assured to be greeted by a rude, disinterested and barely literate individual who will deliver you an incomplete or incorrect order",review,pests
rev_936_3,40911251,Unknown,the extremely poor customer service and customer awareness is the major issue in this store along with the cleanliness of the dining area and bathrooms,The EXTREMELY POOR customer service and customer awareness is the major issue in this store along with the cleanliness of the dining area and bathrooms,review,contamination
rev_936_5,40911251,Unknown,i actually wiped our table clean,I actually wiped our table clean,review,contamination
rev_940_2,50133175,Unknown,sandwich was made to order  hot and delicious,Sandwich was made to order - hot and delicious,review,temperature
rev_944_1,50171905,Unknown,尉late at night i think they only have one girl doing everything taking the orders collecting the money cooking the food and handing it out the window,"尉Late at night I think they only have one girl doing everything, taking the orders, collecting the money, cooking the food, and handing it out the window",review,contamination
rev_946_10,40511696,Unknown,尉no thats not an exaggeration i timed it at a few seconds over 10 minutes last trip with only two cars ahead of me,"尉No, that's not an exaggeration, I timed it at a few seconds over 10 minutes last trip (with only two cars ahead of me)",review,pests
rev_949_0,50154390,Unknown,just stopped to get my dad and kids some breakfast ordered some hotcakes,Just stopped to get my dad and kids some breakfast ordered some hotcakes,review,temperature
rev_953_0,50101376,Unknown,it was a hot sweltering day and as always this macdonalds at 1245 in the afternoon says the icecream 尉machine is broke,It was a hot sweltering day and as always this Macdonalds at 12:45 in the afternoon says the icecream 尉machine is broke,review,temperature
rev_954_2,50142852,Unknown,尉ive had better customer service at mcdonalds in airports walmarts and in foreign countries where they didnt speak english no exaggeration,"尉I've had better customer service at McDonald's in airports, Walmarts, and in foreign countries where they didn't speak English, no exaggeration",review,pests
rev_954_4,50142852,Unknown,尉she opened window took payment handed back receipt then shut window,"尉She opened window, took payment, handed back receipt, then shut window",review,contamination
rev_958_0,40999249,Unknown,it was a hot sweltering day and as always this macdonalds at 1245 in the afternoon says the icecream 尉machine is broke,It was a hot sweltering day and as always this Macdonalds at 12:45 in the afternoon says the icecream 尉machine is broke,review,temperature
rev_959_2,40380464,Unknown,尉ive had better customer service at mcdonalds in airports walmarts and in foreign countries where they didnt speak english no exaggeration,"尉I've had better customer service at McDonald's in airports, Walmarts, and in foreign countries where they didn't speak English, no exaggeration",review,pests
rev_959_4,40380464,Unknown,尉she opened window took payment handed back receipt then shut window,"尉She opened window, took payment, handed back receipt, then shut window",review,contamination
rev_968_10,50090233,Unknown,luckily my boyfriend is a ketchup hoarder so we had a bunch of little packets on hand,"Luckily, my boyfriend is a ketchup hoarder, so we had a bunch of little packets on hand",review,contamination
rev_972_7,50131605,Unknown,i just now attempted to go through just for a coffee,I just now attempted to go through just for a coffee,review,temperature
rev_972_14,50131605,Unknown,尉after a few minutes and no movement of the cars ahead i pulled on out of there and went across the street to the whopper king,"尉After a few minutes and no movement of the cars ahead, I pulled on out of there and went across the street to the whopper king",review,contamination
rev_972_15,50131605,Unknown,尉i do believe from what i have seen going on there over the past couple of months 尉that unless there is a corporate intervention,"尉I do believe from what I have seen going on there over the past couple of months, 尉that unless there is a corporate intervention",review,pests
rev_978_4,50069883,Unknown,unless youre desperate for some mcdonalds go elsewhere,Unless you're desperate for some McDonalds go elsewhere,review,pests
